MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_1	OK349507_00001	100	99.1
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_1	MN175679_00001	100	99.1
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_1	MW423739_00008	99.0	99.1
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_1	MH925093_00001	99.0	99.1
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_1	MN102376_00001	97.1	99.1
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_1	MT135025_00482	92.4	99.1
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_1	ON457559_00018	37.7	56.6
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_1	ON457558_00018	37.7	56.6
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_1	MT795651_00020	37.1	57.5
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_1	MW114771_00058	35.5	57.5
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_1	KX198614_00023	37.1	57.5
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_2	MN175679_00002	100	99.9
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_2	MH925093_00002	99.6	99.9
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_2	MN102376_00002	99.4	99.9
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_2	MW423739_00009	99.2	99.9
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_2	OK349507_00002	99.1	99.9
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_2	MT135025_00481	90.2	99.9
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_2	ON457559_00019	42.5	99.6
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_2	MT795651_00021	42.5	99.6
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_2	KX198614_00024	42.2	99.6
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_2	MW114771_00057	42.3	99.6
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_2	ON457558_00019	44.5	91.6
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_2	OL960573_00066	27.9	92.3
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_2	MK672798_00067	27.7	92.3
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_2	LR025196_00050	27.7	92.3
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_2	LT907986_00027	27.7	92.3
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_2	MZ501112_00066	27.7	92.3
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_2	KX534337_00012	27.7	92.3
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_2	OL539454_00065	27.7	92.3
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_2	MZ501110_00060	27.7	92.3
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_2	MG948468_00056	27.9	95.7
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_2	OL960575_00067	27.6	92.3
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_2	MH230177_00062	27.7	92.3
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_2	MZ501071_00062	27.6	92.3
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_2	KM236243_00060	27.2	97.4
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_2	LR025198_00006	27.2	97.4
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_3	OK349507_00004	100	99.4
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_3	MN175679_00003	100	99.4
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_3	MH925093_00003	100	99.4
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_3	MW423739_00010	98.9	99.4
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_3	MN102376_00003	99.4	98.9
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_3	MT135025_00479	95.4	99.4
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_3	MG592618_00040	32.5	90.9
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_3	OX241563_00037	31.9	90.9
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_3	OX241556_00035	31.9	90.9
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_3	OX241427_00034	31.9	90.9
