vB_BceH_LY2	MF288917	79.600	0.015
vB_BceH_LY2	NC_024213	79.500	0.015
vB_BceH_LY2	KJ489399	79.500	0.015
vB_BceH_LY2	NC_031049	79.600	0.015
vB_BceH_LY2	KU737351	79.600	0.015
vB_BceH_LY2	MN038179	79.600	0.015
vB_BceH_LY2	MN038176	79.300	0.015
vB_BceH_LY2	MF288920	79.400	0.015
vB_BceH_LY2	NC_024211	79.300	0.015
vB_BceH_LY2	KJ489401	79.300	0.015
vB_BceH_LY2	KX156152	79.400	0.015
vB_BceH_LY2	NC_028944	79.400	0.015
vB_BceH_LY2	KT207918	79.400	0.015
vB_BceH_LY2	NC_031054	79.400	0.015
vB_BceH_LY2	KX349903	79.400	0.015
vB_BceH_LY2	KU737350	79.400	0.015
vB_BceH_LY2	NC_031027	79.400	0.015
vB_BceH_LY2	MW787012	74.100	0.020
vB_BceH_LY2	KX961629	78.400	0.015
vB_BceH_LY2	NC_031116	77.900	0.015
vB_BceH_LY2	KU737348	77.900	0.015
vB_BceH_LY2	NC_031024	77.700	0.015
vB_BceH_LY2	KX147229	77.700	0.015
vB_BceH_LY2	MG763894	76.600	0.015
vB_BceH_LY2	MF288919	76.600	0.015
vB_BceH_LY2	MH538193	76.500	0.015
vB_BceH_LY2	JN654439	75.300	0.013
vB_BceH_LY2	NC_018857	75.300	0.013
vB_BceH_LY2	MW392803	75.300	0.013
vB_BceH_LY2	MW596414	75.300	0.013
vB_BceH_LY2	NC_031034	75.300	0.013
vB_BceH_LY2	KX011169	75.300	0.013
vB_BceH_LY2	KX349902	78.700	0.010
vB_BceH_LY2	NC_031012	78.700	0.010
vB_BceH_LY2	NC_024788	75.900	0.012
vB_BceH_LY2	KJ489402	75.900	0.012
vB_BceH_LY2	OM350013	78.800	0.010
vB_BceH_LY2	JN790865	70.900	0.018
vB_BceH_LY2	NC_018863	70.900	0.018
vB_BceH_LY2	JN797796	70.900	0.018
vB_BceH_LY2	NC_047736	70.900	0.018
vB_BceH_LY2	OM350012	78.700	0.010
vB_BceH_LY2	NC_031006	78.800	0.010
vB_BceH_LY2	KU737349	78.800	0.010
vB_BceH_LY2	KF208639	75.400	0.012
