vB_BceH_LY2_1	MN153503_00104	43.1	99.2
vB_BceH_LY2_1	OM743306_00094	43.0	99.2
vB_BceH_LY2_1	MW787012_00278	44.9	89.7
vB_BceH_LY2_1	OM350011_00109	43.0	92.6
vB_BceH_LY2_1	KJ489402_00107	43.0	92.6
vB_BceH_LY2_1	MN038178_00108	43.0	92.6
vB_BceH_LY2_1	MF765814_00105	43.0	92.6
vB_BceH_LY2_1	KU737345_00106	43.0	92.6
vB_BceH_LY2_1	KT307976_00107	43.0	92.6
vB_BceH_LY2_1	KF208639_00112	43.0	92.6
vB_BceH_LY2_1	KF669647_00104	43.0	92.6
vB_BceH_LY2_1	OK499990_00103	43.8	89.7
vB_BceH_LY2_1	OK499976_00104	43.8	89.7
vB_BceH_LY2_1	KU737347_00107	43.8	89.7
vB_BceH_LY2_1	MW281503_00104	42.8	92.6
vB_BceH_LY2_1	KY888882_00107	42.8	92.6
vB_BceH_LY2_1	KF669662_00106	42.6	92.6
vB_BceH_LY2_1	JN790865_00245	42.8	92.6
vB_BceH_LY2_1	JN797796_00246	42.8	92.6
vB_BceH_LY2_1	KU577463_00169	35.1	96.8
vB_BceH_LY2_1	OL964058_00057	35.2	96.8
vB_BceH_LY2_1	KJ081346_00230	35.2	96.8
vB_BceH_LY2_1	MN013089_00209	36.4	90.7
vB_BceH_LY2_1	MN364664_00075	35.4	96.8
vB_BceH_LY2_1	MG602477_00096	35.2	96.8
vB_BceH_LY2_2	HM144387_00092	35.1	70.7
vB_BceH_LY2_2	ON113170_00171	32.2	70.7
vB_BceH_LY2_2	MZ147816_00040	32.2	70.7
vB_BceH_LY2_2	MW004544_00180	32.2	70.7
vB_BceH_LY2_2	MT909815_00162	32.2	70.7
vB_BceH_LY2_2	CAJDKA010000002_00063	32.2	70.7
vB_BceH_LY2_2	KP339049_00177	32.2	70.7
vB_BceH_LY2_2	KY549443_00036	32.2	70.7
vB_BceH_LY2_2	OL799260_00177	32.2	70.7
vB_BceH_LY2_2	KJ081346_00200	34.1	71.5
vB_BceH_LY2_2	KM051843_00114	34.9	70.7
vB_BceH_LY2_2	KM236246_00117	44.0	70.7
vB_BceH_LY2_2	KU577463_00139	44.1	72.8
vB_BceH_LY2_2	MW419085_00124	33.7	70.3
vB_BceH_LY2_2	MW419084_00124	33.7	70.3
vB_BceH_LY2_2	OM982673_00157	47.6	34.1
vB_BceH_LY2_2	OM982670_00160	47.6	34.1
vB_BceH_LY2_2	LT960608_00164	47.6	34.1
vB_BceH_LY2_2	KJ676859_00161	44.7	72.8
vB_BceH_LY2_2	KF669652_00132	32.0	70.3
vB_BceH_LY2_2	OM982674_00159	45.2	34.1
vB_BceH_LY2_2	ON113344_00121	44.0	34.1
vB_BceH_LY2_2	OM850392_00148	44.0	34.1
vB_BceH_LY2_2	OM850391_00103	44.0	34.1
vB_BceH_LY2_2	OP263967_00151	44.0	34.1
vB_BceH_LY2_3	JN790865_00244	35.7	99.8
vB_BceH_LY2_3	JN797796_00245	35.7	99.8
vB_BceH_LY2_3	KY888882_00108	35.7	99.8
vB_BceH_LY2_3	KF669662_00107	35.7	99.8
vB_BceH_LY2_3	OM350011_00110	35.6	99.8
vB_BceH_LY2_3	OK499990_00104	35.6	99.8
vB_BceH_LY2_3	OK499976_00105	35.6	99.8
vB_BceH_LY2_3	MW787012_00277	35.3	99.8
vB_BceH_LY2_3	MW281503_00105	35.6	99.8
vB_BceH_LY2_3	KJ489402_00108	35.6	99.8
vB_BceH_LY2_3	MN038178_00109	35.6	99.8
vB_BceH_LY2_3	MF765814_00106	35.6	99.8
vB_BceH_LY2_3	KU737347_00108	35.6	99.8
vB_BceH_LY2_3	KU737345_00107	35.6	99.8
vB_BceH_LY2_3	KT307976_00108	35.6	99.8
vB_BceH_LY2_3	KF669647_00105	35.6	99.8
vB_BceH_LY2_3	KF208639_00113	35.6	99.8
vB_BceH_LY2_3	OM743306_00095	35.2	99.8
vB_BceH_LY2_3	MN153503_00105	35.6	99.8
vB_BceH_LY2_3	MT151604_00122	33.8	99.6
vB_BceH_LY2_3	MN364664_00074	33.0	99.5
vB_BceH_LY2_3	MW419087_00156	32.9	99.2
vB_BceH_LY2_3	MW419086_00142	32.9	99.2
vB_BceH_LY2_3	MW419085_00149	32.9	99.2
vB_BceH_LY2_3	MW419084_00150	32.9	99.2
vB_BceH_LY2_4	KF669647_00108	74.0	99.7
vB_BceH_LY2_4	OM350011_00113	74.0	99.7
vB_BceH_LY2_4	MW281503_00108	74.0	99.7
vB_BceH_LY2_4	KJ489402_00111	74.0	99.7
vB_BceH_LY2_4	MF765814_00109	74.0	99.7
vB_BceH_LY2_4	KT307976_00111	74.0	99.7
vB_BceH_LY2_4	KF208639_00116	74.0	99.7
vB_BceH_LY2_4	OK499990_00107	73.7	99.7
vB_BceH_LY2_4	OK499976_00108	73.7	99.7
vB_BceH_LY2_4	KU737347_00111	73.7	99.7
vB_BceH_LY2_4	KU737345_00110	73.7	99.7
vB_BceH_LY2_4	MN038178_00112	73.1	99.7
vB_BceH_LY2_4	KY888882_00111	72.6	99.7
vB_BceH_LY2_4	JN790865_00240	72.9	99.7
vB_BceH_LY2_4	JN797796_00241	72.9	99.7
vB_BceH_LY2_4	OM743306_00098	70.4	99.7
vB_BceH_LY2_4	KF669662_00110	72.0	99.7
vB_BceH_LY2_4	MN153503_00109	69.3	99.7
vB_BceH_LY2_4	MW787012_00273	69.5	99.7
vB_BceH_LY2_4	MF288922_00121	66.3	99.7
vB_BceH_LY2_4	KJ489400_00125	66.3	99.7
vB_BceH_LY2_4	JF966203_00060	66.3	99.7
vB_BceH_LY2_4	KJ489397_00123	66.9	98.3
vB_BceH_LY2_4	KJ489398_00122	65.5	99.7
vB_BceH_LY2_4	MF498901_00124	65.5	99.7
vB_BceH_LY2_6	JN790865_00239	63.0	79.4
vB_BceH_LY2_6	JN797796_00240	63.0	79.4
vB_BceH_LY2_6	MN153503_00110	61.1	79.4
vB_BceH_LY2_6	KY888882_00112	61.1	79.4
vB_BceH_LY2_6	KJ489401_00117	45.5	80.9
vB_BceH_LY2_6	MH638311_00120	45.5	80.9
vB_BceH_LY2_6	MF288917_00120	45.5	80.9
vB_BceH_LY2_6	KU737350_00119	45.5	80.9
vB_BceH_LY2_6	KU737351_00119	45.5	80.9
vB_BceH_LY2_6	OM350012_00118	45.5	80.9
vB_BceH_LY2_6	OK500001_00054	45.5	80.9
vB_BceH_LY2_6	KJ489399_00115	45.5	80.9
vB_BceH_LY2_6	MN038179_00117	45.5	80.9
vB_BceH_LY2_6	MN038176_00117	45.5	80.9
vB_BceH_LY2_6	MF288918_00121	45.5	80.9
vB_BceH_LY2_6	MF288920_00121	45.5	80.9
vB_BceH_LY2_6	KX349902_00118	45.5	80.9
vB_BceH_LY2_6	KX349903_00119	45.5	80.9
vB_BceH_LY2_6	KU737352_00121	45.5	80.9
vB_BceH_LY2_6	KU737344_00120	45.5	80.9
vB_BceH_LY2_6	KX961632_00120	45.5	80.9
vB_BceH_LY2_6	MH538193_00126	43.6	80.9
vB_BceH_LY2_6	MF288919_00120	43.6	80.9
vB_BceH_LY2_6	KU737349_00120	51.2	60.3
vB_BceH_LY2_6	MT584805_00131	59.4	47.1
vB_BceH_LY2_7	OM743306_00099	68.3	99.0
vB_BceH_LY2_7	JN790865_00238	68.6	99.4
vB_BceH_LY2_7	JN797796_00239	68.6	99.4
vB_BceH_LY2_7	OK499990_00109	68.3	99.0
vB_BceH_LY2_7	OK499976_00110	68.3	99.0
vB_BceH_LY2_7	KU737347_00113	68.3	99.0
vB_BceH_LY2_7	MN038178_00114	68.3	99.0
vB_BceH_LY2_7	KY888882_00113	68.3	99.4
vB_BceH_LY2_7	KF669662_00112	68.3	99.4
vB_BceH_LY2_7	KU737345_00112	68.0	99.0
vB_BceH_LY2_7	MW787012_00271	68.1	99.4
vB_BceH_LY2_7	MW281503_00110	68.0	99.0
vB_BceH_LY2_7	KF669647_00109	67.8	99.0
vB_BceH_LY2_7	OM350011_00115	67.8	99.0
vB_BceH_LY2_7	KJ489402_00113	67.8	99.0
vB_BceH_LY2_7	MF765814_00111	67.8	99.0
vB_BceH_LY2_7	KT307976_00113	67.8	99.0
vB_BceH_LY2_7	KF208639_00118	67.8	99.0
vB_BceH_LY2_7	MN153503_00111	67.0	99.4
vB_BceH_LY2_7	KT995480_00118	54.2	99.2
vB_BceH_LY2_7	MH638309_00118	54.2	99.2
vB_BceH_LY2_7	KU577463_00164	54.6	99.2
vB_BceH_LY2_7	KJ489398_00125	54.5	99.8
vB_BceH_LY2_7	MG602477_00099	54.3	99.2
vB_BceH_LY2_7	KX495186_00186	54.3	99.2
vB_BceH_LY2_8	MF288922_00126	60.0	95.8
vB_BceH_LY2_8	MH487649_00200	59.6	94.8
vB_BceH_LY2_8	KT187252_00197	59.6	94.8
vB_BceH_LY2_8	KU737345_00113	50.3	96.9
vB_BceH_LY2_8	MK215646_00117	48.6	95.8
vB_BceH_LY2_8	OP831581_00062	43.6	96.9
vB_BceH_LY2_8	AP018361_00011	44.4	96.9
vB_BceH_LY2_8	OP869848_00052	43.2	94.8
vB_BceH_LY2_8	LC547238_00014	45.1	94.8
vB_BceH_LY2_8	MH983004_00055	45.2	96.4
vB_BceH_LY2_8	HE956704_00002	40.5	95.3
vB_BceH_LY2_8	OL870612_00046	43.1	95.8
vB_BceH_LY2_8	MK800154_00082	43.1	95.8
vB_BceH_LY2_8	OP807341_00004	41.7	96.9
vB_BceH_LY2_8	OP676228_00052	41.7	96.9
vB_BceH_LY2_8	KU253712_00095	38.1	96.9
vB_BceH_LY2_8	KR905066_00057	40.3	96.4
vB_BceH_LY2_8	ON113175_00084	41.7	96.4
vB_BceH_LY2_8	OP172780_00068	41.8	94.3
vB_BceH_LY2_8	KX011028_00074	40.2	97.9
vB_BceH_LY2_8	MZ333462_00152	37.0	96.9
vB_BceH_LY2_8	KC171647_00051	43.5	96.4
vB_BceH_LY2_8	KC171646_00053	43.5	96.4
vB_BceH_LY2_8	OP263967_00165	39.8	97.9
vB_BceH_LY2_8	LR215718_00137	39.8	97.9
vB_BceH_LY2_9	KY888882_00114	47.0	99.5
vB_BceH_LY2_9	KF669662_00113	47.0	99.5
vB_BceH_LY2_9	JN790865_00237	46.0	99.5
vB_BceH_LY2_9	JN797796_00238	46.0	99.5
vB_BceH_LY2_9	KF669647_00110	45.8	99.5
vB_BceH_LY2_9	MN153503_00112	46.0	99.5
vB_BceH_LY2_9	OM350011_00116	45.3	99.5
vB_BceH_LY2_9	OK499990_00110	45.3	99.5
vB_BceH_LY2_9	OK499976_00111	45.3	99.5
vB_BceH_LY2_9	MW281503_00111	45.3	99.5
vB_BceH_LY2_9	KJ489402_00114	45.3	99.5
vB_BceH_LY2_9	MN038178_00115	45.3	99.5
vB_BceH_LY2_9	MF765814_00112	45.3	99.5
vB_BceH_LY2_9	KU737347_00114	45.3	99.5
vB_BceH_LY2_9	KU737345_00114	45.3	99.5
vB_BceH_LY2_9	KT307976_00114	45.3	99.5
vB_BceH_LY2_9	KF208639_00119	45.3	99.5
vB_BceH_LY2_9	OM743306_00100	45.0	99.5
vB_BceH_LY2_9	MW787012_00270	45.0	99.5
vB_BceH_LY2_9	OL964058_00061	35.2	98.5
vB_BceH_LY2_9	MN364664_00070	34.7	98.5
vB_BceH_LY2_9	KJ451625_00128	35.7	98.5
vB_BceH_LY2_9	MH638312_00120	35.7	98.5
vB_BceH_LY2_9	KJ676859_00186	34.7	98.5
vB_BceH_LY2_9	KJ081346_00225	34.7	98.5
